Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
01-Jan-24 20:48:00,38.03349,-76.33748,1,7.84,1,12.68,,,,,,,1,0.27,125.2,2.28,37.68,-64.22
01-Jan-24 20:54:00,38.03349,-76.33748,1,7.84,1,12.7,,,,,,,1,0.56,214.9,3.17,28.87,-79.82
01-Jan-24 21:00:00,38.03341,-76.33748,1,7.84,1,12.71,,,,,,,1,0.56,214.9,3.17,55.65,-50.66
01-Jan-24 21:06:00,38.03341,-76.33749,1,7.84,1,12.72,,,,,,,1,0.56,214.9,3.17,35.21,-53.91
01-Jan-24 21:12:00,38.03341,-76.33748,1,7.84,1,12.74,,,,,,,1,0.49,253.7,2.68,37.49,-63.63
01-Jan-24 21:18:00,38.03341,-76.33749,1,7.84,1,12.76,,,,,,,1,0.49,253.7,2.68,34.76,-40.4
01-Jan-24 21:24:00,38.03341,-76.33748,1,7.83,1,12.76,,,,,,,1,0.49,253.7,2.68,37.61,-44.01
01-Jan-24 21:30:00,38.03341,-76.33748,1,7.84,1,12.79,,,,,,,1,0.27,292.4,2.51,40.15,-55.95
01-Jan-24 21:36:00,38.03341,-76.33748,1,7.84,1,12.8,,,,,,,1,0.27,292.4,2.51,32.36,-46.6
01-Jan-24 21:42:00,38.03341,-76.33748,1,7.85,1,12.82,,,,,,,1,0.27,292.4,2.51,17.21,-36.22
01-Jan-24 21:48:00,38.03341,-76.33748,1,7.86,1,12.84,,,,,,,1,0.27,292.4,2.51,21.38,-26.56
01-Jan-24 21:54:00,38.03341,-76.33748,1,7.87,1,12.88,,,,,,,1,0.35,285.9,3.32,16.17,-12.04
01-Jan-24 22:00:00,38.03341,-76.33748,1,7.85,1,12.91,,,,,,,1,0.35,285.9,3.32,14.39,3.34
01-Jan-24 22:06:00,38.03341,-76.33748,1,7.84,1,12.92,,,,,,,1,0.35,285.9,3.32,5.25,18.47
01-Jan-24 22:12:00,38.03341,-76.33748,1,7.85,1,12.93,,,,,,,1,0.34,292.2,3.16,-9.54,36.26
01-Jan-24 22:18:00,38.03341,-76.33733,1,7.84,1,12.94,,,,,,,1,0.34,292.2,3.16,14.77,36.3
01-Jan-24 22:24:00,38.03341,-76.33733,1,7.85,1,12.94,,,,,,,1,0.34,292.2,3.16,-3.93,59.16
01-Jan-24 22:30:00,38.03340,-76.33733,1,7.86,1,12.97,,,,,,,1,0.33,299,3.05,-13.82,59.98
01-Jan-24 22:36:00,38.03340,-76.33733,1,7.85,1,12.98,,,,,,,1,0.33,299,3.05,-22.18,67.54
01-Jan-24 22:42:00,38.03340,-76.33733,1,7.85,1,13,,,,,,,1,0.33,299,3.05,-37.01,83.64
01-Jan-24 22:48:00,38.03340,-76.33733,1,7.85,1,13.03,,,,,,,1,0.33,299,3.05,-33.16,82.54
01-Jan-24 22:54:00,38.03340,-76.33733,1,7.85,1,13.03,,,,,,,1,0.36,302.8,2.89,-53.99,90.44
01-Jan-24 23:00:00,38.03340,-76.33733,1,7.84,1,13.04,,,,,,,1,0.36,302.8,2.89,-42.15,101.76
01-Jan-24 23:06:00,38.03338,-76.33733,1,7.84,1,13.04,,,,,,,1,0.36,302.8,2.89,-46.6,97.17
01-Jan-24 23:12:00,38.03337,-76.33733,1,7.83,1,13.03,,,,,,,1,0.37,298.6,3.13,-42.84,101.27
01-Jan-24 23:18:00,38.03337,-76.33733,1,7.83,1,13.05,,,,,,,1,0.37,298.6,3.13,-53.45,97.24
01-Jan-24 23:24:00,38.03337,-76.33733,1,7.83,1,13.08,,,,,,,1,0.37,298.6,3.13,-38.93,117.62
01-Jan-24 23:30:00,38.03337,-76.33733,1,7.83,1,13.1,,,,,,,1,0.34,288.2,3.32,-54.29,130.91
01-Jan-24 23:36:00,38.03337,-76.33731,1,7.83,1,13.14,,,,,,,1,0.34,288.2,3.32,-56.61,129.05
01-Jan-24 23:42:00,38.03337,-76.33732,1,7.83,1,13.18,,,,,,,1,0.34,288.2,3.32,-46.96,124.88
01-Jan-24 23:48:00,38.03337,-76.33733,2,7.83,2,13.2,,,,,,,2,0.34,288.2,3.32,-47.88,122.99
01-Jan-24 23:54:00,38.03337,-76.33733,1,7.85,1,13.29,,,,,,,1,0.32,254.3,3.53,-46.08,134.57
02-Jan-24 00:00:00,38.03337,-76.33733,1,7.86,1,13.31,,,,,,,1,0.32,254.3,3.53,-45.98,143.8
02-Jan-24 00:06:00,38.03337,-76.33733,1,7.86,1,13.31,,,,,,,1,0.32,254.3,3.53,-41.74,143.27
02-Jan-24 00:12:00,38.03337,-76.33733,1,7.85,1,13.28,,,,,,,1,0.29,237.5,3.45,-57.45,160.7
02-Jan-24 00:18:00,38.03337,-76.33733,1,7.83,1,13.23,,,,,,,1,0.29,237.5,3.45,-58.76,164.23
02-Jan-24 00:24:00,38.03337,-76.33733,1,7.8,1,13.2,,,,,,,1,0.29,237.5,3.45,-79.77,183.32
02-Jan-24 00:30:00,38.03337,-76.33733,1,7.78,1,13.15,,,,,,,1,0.29,135.3,3.38,-82.75,195.58
02-Jan-24 00:36:00,38.03337,-76.33733,1,7.74,1,13.13,,,,,,,1,0.29,135.3,3.38,-89.22,187.29
02-Jan-24 00:42:00,38.03337,-76.33733,1,7.72,1,13.1,,,,,,,1,0.29,135.3,3.38,-91.93,178.22
02-Jan-24 00:48:00,38.03337,-76.33733,1,7.72,1,13.11,,,,,,,1,0.29,135.3,3.38,-94.59,182.09
02-Jan-24 00:54:00,38.03337,-76.33733,1,7.72,1,13.12,,,,,,,1,0.29,140.5,3.11,-101.05,182.86
02-Jan-24 01:00:00,38.03337,-76.33733,1,7.7,1,13.1,,,,,,,1,0.29,140.5,3.11,-125.25,187.22
02-Jan-24 01:06:00,38.03336,-76.33733,1,7.7,1,13.11,,,,,,,1,0.29,140.5,3.11,-116.47,168.02
02-Jan-24 01:12:00,38.03336,-76.33733,1,7.7,1,13.14,,,,,,,1,0.26,147.6,3.17,-118.85,182.44
02-Jan-24 01:18:00,38.03337,-76.33733,1,7.73,1,13.27,,,,,,,1,0.26,147.6,3.17,-139.49,163.24
02-Jan-24 01:24:00,38.03336,-76.33733,1,7.73,1,13.4,,,,,,,1,0.26,147.6,3.17,-136.08,173.82
02-Jan-24 01:30:00,38.03337,-76.33733,2,7.74,2,13.41,,,,,,,2,0.26,129.9,3.41,-116.41,176.91
02-Jan-24 01:36:00,38.03337,-76.33733,1,7.75,1,13.44,,,,,,,1,0.26,129.9,3.41,-101.66,148.19
02-Jan-24 01:42:00,38.03337,-76.33733,1,7.82,1,13.64,,,,,,,1,0.26,129.9,3.41,-100.65,148.93
02-Jan-24 01:48:00,38.03337,-76.33733,1,7.88,1,13.84,,,,,,,1,0.26,129.9,3.41,-101.93,158.29
02-Jan-24 01:54:00,38.03337,-76.33733,1,7.86,1,13.93,,,,,,,1,0.25,190.8,3.29,-126.39,166.78
02-Jan-24 02:00:00,38.03337,-76.33733,1,7.86,1,13.99,,,,,,,1,0.25,190.8,3.29,-135.14,187.24
02-Jan-24 02:06:00,38.03337,-76.33733,1,7.89,1,14.07,,,,,,,1,0.25,190.8,3.29,-138.87,175.53
02-Jan-24 02:12:00,38.03337,-76.33733,1,7.94,1,14.18,,,,,,,1,0.25,145.4,3.15,-134.39,183.39
02-Jan-24 02:18:00,38.03337,-76.33733,1,7.98,1,14.3,,,,,,,1,0.25,145.4,3.15,-147.16,166.49
02-Jan-24 02:24:00,38.03337,-76.33733,1,7.98,1,14.38,,,,,,,1,0.25,145.4,3.15,-146.28,169.89
02-Jan-24 02:30:00,38.03337,-76.33733,1,7.99,1,14.42,,,,,,,1,0.27,166.4,3.13,-133.34,177.49
02-Jan-24 02:36:00,38.03337,-76.33733,1,7.98,1,14.42,,,,,,,1,0.27,166.4,3.13,-142.15,167.62
02-Jan-24 02:42:00,38.03337,-76.33733,1,7.98,1,14.43,,,,,,,1,0.27,166.4,3.13,-144.5,169.96
02-Jan-24 02:48:00,38.03337,-76.33733,1,7.98,1,14.45,,,,,,,1,0.27,166.4,3.13,-122.33,166.24
02-Jan-24 02:54:00,38.03337,-76.33733,1,7.99,1,14.48,,,,,,,1,0.25,149,3.16,-127.77,153.91
02-Jan-24 03:00:00,38.03337,-76.33733,1,7.91,1,14.39,,,,,,,1,0.25,149,3.16,-128.18,156.19
02-Jan-24 03:06:00,38.03337,-76.33733,1,7.86,1,14.26,,,,,,,1,0.25,149,3.16,-118.52,154.16
02-Jan-24 03:12:00,38.03337,-76.33733,1,7.84,1,14.23,,,,,,,1,0.29,145.7,11.54,-110.62,158.72
02-Jan-24 03:18:00,38.03337,-76.33733,1,7.83,1,14.2,,,,,,,1,0.29,145.7,11.54,-113.18,158.56
02-Jan-24 03:24:00,38.03337,-76.33733,1,7.82,1,14.2,,,,,,,1,0.29,145.7,11.54,-104.16,146.86
02-Jan-24 03:30:00,38.03337,-76.33733,1,7.78,1,14.15,,,,,,,1,0.21,167.1,3.22,-91.17,139.46
02-Jan-24 03:36:00,38.03337,-76.33733,2,7.76,2,14.09,,,,,,,2,0.21,167.1,3.22,-87.53,141.13
02-Jan-24 03:42:00,38.03337,-76.33733,1,7.77,1,14.09,,,,,,,1,0.21,167.1,3.22,-80.1,124.06
02-Jan-24 03:48:00,38.03337,-76.33733,1,7.76,1,14.09,,,,,,,1,0.21,167.1,3.22,-60.07,117.4
02-Jan-24 03:54:00,38.03337,-76.33733,1,7.72,1,14.02,,,,,,,1,0.21,248.7,6.94,-44.25,108.88
02-Jan-24 04:00:00,38.03337,-76.33735,1,7.7,1,13.98,,,,,,,1,0.21,248.7,6.94,-34.81,104.85
02-Jan-24 04:06:00,38.03337,-76.33733,1,7.69,1,13.93,,,,,,,1,0.21,248.7,6.94,-35.61,89.01
02-Jan-24 04:12:00,38.03337,-76.33733,1,7.7,1,13.91,,,,,,,1,0.28,139.2,16.67,-30.27,101.76
02-Jan-24 04:18:00,38.03337,-76.33737,1,7.71,1,13.92,,,,,,,1,0.28,139.2,16.67,-28.37,89.08
02-Jan-24 04:24:00,38.03338,-76.33747,1,7.73,1,13.94,,,,,,,1,0.28,139.2,16.67,-25.37,80.62
02-Jan-24 04:30:00,38.03340,-76.33733,1,7.72,1,13.95,,,,,,,1,0.23,256.9,2.08,-24.42,52.34
02-Jan-24 04:36:00,38.03340,-76.33733,1,7.74,1,13.95,,,,,,,1,0.23,256.9,2.08,-25.03,50.66
02-Jan-24 04:42:00,38.03340,-76.33733,1,7.75,1,13.97,,,,,,,1,0.23,256.9,2.08,-21.19,45.48
02-Jan-24 04:48:00,38.03340,-76.33733,1,7.76,1,14.01,,,,,,,1,0.23,256.9,2.08,-26.61,35.83
02-Jan-24 04:54:00,38.03340,-76.33733,1,7.77,1,14.01,,,,,,,1,0.54,177.6,2.84,-18.81,31.1
02-Jan-24 05:00:00,38.03340,-76.33748,1,7.76,1,13.98,,,,,,,1,0.54,177.6,2.84,-20.26,-31.22
02-Jan-24 05:06:00,38.03340,-76.33748,1,7.62,1,12.93,,,,,,,1,0.54,177.6,2.84,-8.22,-7.01
02-Jan-24 05:12:00,38.03340,-76.33748,1,7.63,1,12.79,,,,,,,1,0.45,159,2.98,0.45,-4.94
02-Jan-24 05:18:00,38.03341,-76.33748,1,7.62,1,12.78,,,,,,,1,0.45,159,2.98,24.71,-12.64
02-Jan-24 05:24:00,38.03341,-76.33748,1,7.66,1,12.59,,,,,,,1,0.45,159,2.98,37.19,1.24
02-Jan-24 05:30:00,38.03341,-76.33748,2,7.67,2,12.61,,,,,,,2,,,,45.91,-1.35
02-Jan-24 05:36:00,38.03341,-76.33748,1,7.7,1,12.65,,,,,,,9,0.76,66.2,16.67,64.52,-20.8
02-Jan-24 05:42:00,38.03341,-76.33748,1,7.71,1,12.68,,,,,,,1,0.76,66.2,16.67,73.43,-3.3
02-Jan-24 05:48:00,38.03341,-76.33748,1,7.72,1,12.67,,,,,,,1,0.76,66.2,16.67,82.51,-6.61
02-Jan-24 05:54:00,38.03341,-76.33748,1,7.73,1,12.65,,,,,,,1,0.48,344,2.84,79.77,-9.76
02-Jan-24 06:00:00,38.03341,-76.33749,1,7.73,1,12.7,,,,,,,1,0.48,344,2.84,92.1,-13.61
02-Jan-24 06:06:00,38.03341,-76.33749,2,7.74,2,12.71,,,,,,,2,0.48,344,2.84,101.43,-20.76
02-Jan-24 06:12:00,38.03341,-76.33749,1,7.74,1,12.72,,,,,,,1,0.6,68.7,2.91,108.31,-20.12
02-Jan-24 06:18:00,38.03341,-76.33749,1,7.74,1,12.7,,,,,,,1,0.6,68.7,2.91,112.64,-16.36
02-Jan-24 06:24:00,38.03341,-76.33749,1,7.74,1,12.72,,,,,,,1,0.6,68.7,2.91,115.59,-23.35
02-Jan-24 06:30:00,38.03341,-76.33749,1,7.74,1,12.74,,,,,,,1,0.6,68.7,2.91,118.66,-37.44
02-Jan-24 06:36:00,38.03341,-76.33749,1,7.73,1,12.76,,,,,,,1,0.71,115,16.67,123.61,-43.01
02-Jan-24 06:42:00,38.03341,-76.33749,1,7.73,1,12.72,,,,,,,1,0.71,115,16.67,126.68,-45.88
02-Jan-24 06:48:00,38.03341,-76.33749,1,7.73,1,12.7,,,,,,,1,0.71,115,16.67,122.66,-49.48
02-Jan-24 06:54:00,38.03341,-76.33749,1,7.73,1,12.7,,,,,,,1,0.74,195.2,17.14,129.63,-50.65
02-Jan-24 07:00:00,38.03341,-76.33749,2,7.73,2,12.71,,,,,,,2,0.74,195.2,17.14,114.15,-58.43
02-Jan-24 07:06:00,38.03341,-76.33749,1,7.73,1,12.71,,,,,,,1,0.74,195.2,17.14,126.71,-59.55
02-Jan-24 07:12:00,38.03341,-76.33750,1,7.72,1,12.71,,,,,,,1,0.66,126,2.82,131.22,-61.08
02-Jan-24 07:18:00,38.03343,-76.33750,1,7.72,1,12.72,,,,,,,1,0.66,126,2.82,139.55,-67.15
02-Jan-24 07:24:00,38.03349,-76.33750,1,7.72,1,12.72,,,,,,,1,0.66,126,2.82,140.43,-75.72
02-Jan-24 07:30:00,38.03341,-76.33750,1,7.72,1,12.71,,,,,,,1,0.66,126,2.82,135.37,-85.82
02-Jan-24 07:36:00,38.03348,-76.33750,1,7.73,1,12.71,,,,,,,1,0.6,86.9,3.1,141.52,-76.94
02-Jan-24 07:42:00,38.03349,-76.33750,1,7.73,1,12.71,,,,,,,1,0.6,86.9,3.1,151.13,-85.53
02-Jan-24 07:48:00,38.03349,-76.33750,1,7.72,1,12.7,,,,,,,1,0.6,86.9,3.1,155.62,-85.11
02-Jan-24 07:54:00,38.03349,-76.33750,1,7.72,1,12.71,,,,,,,1,0.65,94.9,2.93,153.63,-92.75
02-Jan-24 08:00:00,38.03349,-76.33750,1,7.73,1,12.75,,,,,,,1,0.65,94.9,2.93,150.69,-88.51
02-Jan-24 08:06:00,38.03349,-76.33750,1,7.72,1,12.76,,,,,,,1,0.65,94.9,2.93,152.95,-85.03
02-Jan-24 08:12:00,38.03349,-76.33750,1,7.72,1,12.76,,,,,,,1,0.61,319.5,3.12,146.22,-94.22
02-Jan-24 08:18:00,38.03349,-76.33750,1,7.72,1,12.77,,,,,,,1,0.61,319.5,3.12,155.1,-90.16
02-Jan-24 08:24:00,38.03349,-76.33750,1,7.72,1,12.79,,,,,,,1,0.61,319.5,3.12,150.42,-90.49
02-Jan-24 08:30:00,38.03349,-76.33750,1,7.72,1,12.82,,,,,,,1,0.61,319.5,3.12,153.05,-90.9
02-Jan-24 08:36:00,38.03341,-76.33750,1,7.72,1,12.84,,,,,,,1,0.72,37.2,2.96,150.1,-82.69
02-Jan-24 08:42:00,38.03347,-76.33750,1,7.73,1,12.92,,,,,,,1,0.72,37.2,2.96,151.34,-90.25
02-Jan-24 08:48:00,38.03341,-76.33750,2,7.73,2,12.96,,,,,,,2,0.72,37.2,2.96,151.5,-76.54
02-Jan-24 08:54:00,38.03341,-76.33749,1,7.72,1,12.96,,,,,,,1,0.73,64.3,3.09,151.37,-89.25
02-Jan-24 09:00:00,38.03341,-76.33749,1,7.71,1,12.9,,,,,,,1,0.73,64.3,3.09,134.78,-77.85
02-Jan-24 09:06:00,38.03349,-76.33749,1,7.71,1,12.87,,,,,,,1,0.73,64.3,3.09,139.37,-70.62
02-Jan-24 09:12:00,38.03345,-76.33749,1,7.72,1,12.9,,,,,,,1,0.69,357.2,3.2,121.32,-75.4
02-Jan-24 09:18:00,38.03349,-76.33749,1,7.71,1,12.9,,,,,,,1,0.69,357.2,3.2,117.72,-73.31
02-Jan-24 09:24:00,38.03341,-76.33749,1,7.7,1,12.86,,,,,,,1,0.69,357.2,3.2,116.58,-67.18
02-Jan-24 09:30:00,38.03341,-76.33749,1,7.7,1,12.86,,,,,,,1,0.69,357.2,3.2,106.13,-84.97
02-Jan-24 09:36:00,38.03341,-76.33749,1,7.7,1,12.89,,,,,,,1,0.72,12.6,3.01,101.13,-71.07
02-Jan-24 09:42:00,38.03341,-76.33749,1,7.69,1,12.91,,,,,,,1,0.72,12.6,3.01,102.09,-75.7
02-Jan-24 09:48:00,38.03341,-76.33749,1,7.69,1,12.93,,,,,,,1,0.72,12.6,3.01,105.27,-71.28
02-Jan-24 09:54:00,38.03341,-76.33749,1,7.68,1,12.91,,,,,,,1,0.94,79.2,16,92.71,-73.31
02-Jan-24 10:00:00,38.03341,-76.33749,1,7.68,1,12.9,,,,,,,1,0.94,79.2,16,102.19,-65.88
02-Jan-24 10:06:00,38.03341,-76.33750,1,7.68,1,12.91,,,,,,,1,0.94,79.2,16,81.82,-73.81
02-Jan-24 10:12:00,38.03341,-76.33749,1,7.67,1,12.91,,,,,,,1,0.84,93.9,16.22,76.52,-85.78
02-Jan-24 10:18:00,38.03340,-76.33749,1,7.66,1,12.89,,,,,,,1,0.84,93.9,16.22,70.79,-72.1
02-Jan-24 10:24:00,38.03340,-76.33749,1,7.65,1,12.87,,,,,,,1,0.84,93.9,16.22,87.97,-60.1
02-Jan-24 10:30:00,38.03340,-76.33749,1,7.65,1,12.87,,,,,,,1,0.84,93.9,16.22,84,-71.59
02-Jan-24 10:36:00,38.03340,-76.33749,1,7.65,1,12.89,,,,,,,1,0.62,123.5,3.29,90.85,-74.4
02-Jan-24 10:42:00,38.03340,-76.33749,1,7.66,1,12.95,,,,,,,1,0.62,123.5,3.29,73.66,-70.05
02-Jan-24 10:48:00,38.03340,-76.33749,1,7.66,1,12.98,,,,,,,1,0.62,123.5,3.29,60.49,-58.61
02-Jan-24 10:54:00,38.03340,-76.33749,1,7.65,1,12.95,,,,,,,1,0.46,286.8,3.36,41.8,-43.35
02-Jan-24 11:00:00,38.03340,-76.33749,1,7.63,1,12.9,,,,,,,1,0.46,286.8,3.36,48.4,-44.43
02-Jan-24 11:06:00,38.03340,-76.33748,1,7.64,1,12.9,,,,,,,1,0.46,286.8,3.36,38.34,-34.05
02-Jan-24 11:12:00,38.03340,-76.33748,1,7.63,1,12.89,,,,,,,1,0.34,339.4,3.4,18.72,-34.79
02-Jan-24 11:18:00,38.03340,-76.33748,1,7.63,1,12.93,,,,,,,1,0.34,339.4,3.4,16.42,-33.61
02-Jan-24 11:24:00,38.03337,-76.33747,1,7.65,1,13.03,,,,,,,1,0.34,339.4,3.4,14.27,-35.67
02-Jan-24 11:30:00,38.03337,-76.33748,1,7.64,1,13.07,,,,,,,1,0.34,339.4,3.4,3.37,-17.48
02-Jan-24 11:36:00,38.03336,-76.33748,1,7.64,1,13.09,,,,,,,1,0.35,248.5,3.45,42.89,8.9
02-Jan-24 11:42:00,38.03336,-76.33748,2,7.65,2,13.11,,,,,,,2,0.35,248.5,3.45,38,19.17
02-Jan-24 11:48:00,38.03337,-76.33748,1,7.65,1,13.14,,,,,,,1,0.35,248.5,3.45,50.06,11.71
02-Jan-24 11:54:00,38.03337,-76.33748,1,7.64,1,13.16,,,,,,,1,0.47,343.1,3.37,44.01,31.46
02-Jan-24 12:00:00,38.03337,-76.33748,1,7.63,1,13.17,,,,,,,1,0.47,343.1,3.37,32.97,22.51
02-Jan-24 12:06:00,38.03337,-76.33748,1,7.63,1,13.19,,,,,,,1,0.47,343.1,3.37,30.79,40
02-Jan-24 12:12:00,38.03337,-76.33748,1,7.63,1,13.2,,,,,,,1,0.48,346.5,3.55,30.09,36.65
02-Jan-24 12:18:00,38.03337,-76.33748,1,7.63,1,13.21,,,,,,,1,0.48,346.5,3.55,20.48,47.52
02-Jan-24 12:24:00,38.03337,-76.33748,1,7.61,1,13.21,,,,,,,1,0.48,346.5,3.55,18.62,54.77
02-Jan-24 12:30:00,38.03337,-76.33748,1,7.6,1,13.19,,,,,,,1,0.48,346.5,3.55,25.05,55.7
02-Jan-24 12:36:00,38.03337,-76.33748,1,7.61,1,13.16,,,,,,,1,0.48,356.3,3.48,18.13,70.91
02-Jan-24 12:42:00,38.03337,-76.33748,1,7.62,1,13.15,,,,,,,1,0.48,356.3,3.48,22.9,79.66
02-Jan-24 12:48:00,38.03337,-76.33748,1,7.6,1,13.19,,,,,,,1,0.48,356.3,3.48,12.4,96.57
02-Jan-24 12:54:00,38.03337,-76.33748,1,7.58,1,13.19,,,,,,,1,0.43,19.2,3.03,13.09,87.18
02-Jan-24 13:00:00,38.03337,-76.33748,1,7.57,1,13.15,,,,,,,1,0.43,19.2,3.03,23.18,87.19
02-Jan-24 13:06:00,38.03337,-76.33748,1,7.57,1,13.14,,,,,,,1,0.43,19.2,3.03,6.61,91.57
02-Jan-24 13:12:00,38.03336,-76.33748,1,7.58,1,13.12,,,,,,,1,0.38,358.5,3.43,6.72,95.84
02-Jan-24 13:18:00,38.03336,-76.33748,1,7.58,1,13.13,,,,,,,1,0.38,358.5,3.43,7,104.05
02-Jan-24 13:24:00,38.03336,-76.33748,1,7.58,1,13.13,,,,,,,1,0.38,358.5,3.43,5.73,99.53
02-Jan-24 13:30:00,38.03337,-76.33748,1,7.59,1,13.14,,,,,,,1,0.38,358.5,3.43,0.05,95.82
02-Jan-24 13:36:00,38.03337,-76.33748,1,7.58,1,13.15,,,,,,,1,0.31,57.7,3.34,-36.64,109.77
02-Jan-24 13:42:00,38.03339,-76.33748,1,7.58,1,13.16,,,,,,,1,0.31,57.7,3.34,-45.87,103.23
02-Jan-24 13:48:00,38.03337,-76.33748,1,7.58,1,13.16,,,,,,,1,0.31,57.7,3.34,-53.55,101.06
02-Jan-24 13:54:00,38.03337,-76.33748,1,7.59,1,13.18,,,,,,,1,0.3,11.6,3.45,-49.9,106.75
02-Jan-24 14:00:00,38.03337,-76.33747,1,7.58,1,13.2,,,,,,,1,0.3,11.6,3.45,-54.5,109.67
02-Jan-24 14:06:00,38.03337,-76.33747,1,7.58,1,13.2,,,,,,,1,0.3,11.6,3.45,-56.04,121.46
02-Jan-24 14:12:00,38.03337,-76.33748,1,7.58,1,13.21,,,,,,,1,0.33,54.5,3.43,-55.88,115.38
02-Jan-24 14:18:00,38.03336,-76.33733,1,7.58,1,13.21,,,,,,,1,0.33,54.5,3.43,-55.43,116.4
02-Jan-24 14:24:00,38.03336,-76.33733,1,7.57,1,13.22,,,,,,,1,0.33,54.5,3.43,-77.57,129.14
02-Jan-24 14:30:00,38.03336,-76.33733,1,7.57,1,13.23,,,,,,,1,0.33,54.5,3.43,-72.93,128.44
02-Jan-24 14:36:00,38.03336,-76.33747,1,7.58,1,13.25,,,,,,,1,0.34,66,3.32,-64.05,113.13
02-Jan-24 14:42:00,38.03337,-76.33733,1,7.56,1,13.27,,,,,,,1,0.34,66,3.32,-70.79,126.57
02-Jan-24 14:48:00,38.03337,-76.33733,1,7.58,1,13.28,,,,,,,1,0.34,66,3.32,-49.23,117.49
02-Jan-24 14:54:00,38.03337,-76.33733,1,7.58,1,13.28,,,,,,,1,0.36,52.2,3.52,-24.13,121.15
02-Jan-24 15:00:00,38.03337,-76.33743,1,7.58,1,13.3,,,,,,,1,0.36,52.2,3.52,-56.99,146.4
02-Jan-24 15:06:00,38.03337,-76.33733,1,7.56,1,13.31,,,,,,,1,0.36,52.2,3.52,-53.71,140.49
02-Jan-24 15:12:00,38.03337,-76.33733,1,7.56,1,13.32,,,,,,,1,0.36,52.2,3.52,-51.63,137.67
02-Jan-24 15:18:00,38.03336,-76.33733,1,7.57,1,13.34,,,,,,,1,0.36,104,3.23,-35.95,125.9
02-Jan-24 15:24:00,38.03336,-76.33738,1,7.57,1,13.35,,,,,,,1,0.36,104,3.23,-40.48,116.62
02-Jan-24 15:30:00,38.03336,-76.33733,1,7.57,1,13.36,,,,,,,1,0.36,104,3.23,-33.81,109.7
02-Jan-24 15:36:00,38.03336,-76.33733,1,7.56,1,13.36,,,,,,,1,0.33,348.2,3.16,-45.26,124.59
02-Jan-24 15:42:00,38.03336,-76.33733,1,7.57,1,13.38,,,,,,,1,0.33,348.2,3.16,-46.54,113.76
02-Jan-24 15:48:00,38.03336,-76.33733,1,7.58,1,13.38,,,,,,,1,0.33,348.2,3.16,-42.73,108.01
02-Jan-24 15:54:00,38.03337,-76.33733,1,7.59,1,13.39,,,,,,,1,0.33,81.4,3.44,-35.06,99.99
02-Jan-24 16:00:00,38.03337,-76.33733,1,7.59,1,13.4,,,,,,,1,0.33,81.4,3.44,-48.84,92.42
02-Jan-24 16:06:00,38.03336,-76.33733,1,7.61,1,13.42,,,,,,,1,0.33,81.4,3.44,-37.58,66.15
02-Jan-24 16:12:00,38.03337,-76.33733,1,7.61,1,13.44,,,,,,,1,0.33,81.4,3.44,-28.41,68.95
02-Jan-24 16:18:00,38.03337,-76.33733,1,7.61,1,13.46,,,,,,,1,0.37,35.6,17.65,-37.45,61.76
02-Jan-24 16:24:00,38.03337,-76.33733,2,7.62,2,13.48,,,,,,,2,0.37,35.6,17.65,-21.27,52.21
02-Jan-24 16:30:00,38.03336,-76.33733,1,7.62,1,13.48,,,,,,,1,0.37,35.6,17.65,-30.14,38.68
02-Jan-24 16:36:00,38.03337,-76.33733,1,7.63,1,13.49,,,,,,,1,0.36,56.4,3.37,-26.91,31.24
02-Jan-24 16:42:00,38.03337,-76.33733,1,7.64,1,13.49,,,,,,,1,0.36,56.4,3.37,-14.52,18.93
02-Jan-24 16:48:00,38.03337,-76.33745,1,7.64,1,13.5,,,,,,,1,0.36,56.4,3.37,-3.73,7.72
02-Jan-24 16:54:00,38.03337,-76.33733,1,7.65,1,13.5,,,,,,,1,0.33,13.5,3.26,-4.93,-11.99
02-Jan-24 17:00:00,38.03337,-76.33733,1,7.65,1,13.5,,,,,,,1,0.33,13.5,3.26,8.8,-8.61
02-Jan-24 17:06:00,38.03337,-76.33733,1,7.66,1,13.51,,,,,,,1,0.33,13.5,3.26,11.08,-19.63
02-Jan-24 17:12:00,38.03337,-76.33733,1,7.66,1,13.52,,,,,,,1,0.33,13.5,3.26,22.64,-11.65
02-Jan-24 17:18:00,38.03337,-76.33733,1,7.67,1,13.52,,,,,,,1,0.29,27.8,3.34,24.9,-16.02
02-Jan-24 17:24:00,38.03337,-76.33733,1,7.67,1,13.52,,,,,,,1,0.29,27.8,3.34,25.53,-20.32
02-Jan-24 17:30:00,38.03337,-76.33733,1,7.67,1,13.53,,,,,,,1,0.29,27.8,3.34,28.85,-23.9
